covalent,vdw_clash,vdw,proximal,hbond,weak_hbond,xbond,ionic,metal_complex,aromatic,hydrophobic,carbonyl,ligand
0,15,35,6201,1,6,0,0,1,0,19,0,ZINC61317555_004
0,39,66,8840,1,14,0,0,0,3,55,0,ZINC47430575_007
0,20,43,5722,3,8,0,0,0,5,32,0,ZINC57520181_006
0,19,43,6772,2,8,0,0,2,7,49,0,ZINC37950597_002
0,36,58,7713,2,13,0,0,2,4,20,0,ZINC54352566_008
0,22,44,7366,2,7,0,0,1,0,21,0,ZINC67153756_001
1,39,63,10788,1,20,0,0,1,8,68,0,ZINC00995514_001
0,31,38,8218,0,9,0,0,1,10,51,0,ZINC67313549_006
0,26,52,6104,1,15,0,4,0,0,21,0,ZINC20247588_007
0,29,50,7178,2,5,0,0,0,3,36,1,ZINC62934229_006
0,24,43,6528,1,8,0,7,0,0,5,0,ZINC61145194_008
0,22,46,7147,2,8,0,0,0,11,46,0,ZINC35356218_002
0,42,64,7441,1,12,0,4,0,2,23,0,ZINC36291467_005
0,18,71,8948,0,9,0,0,2,23,34,0,ZINC14236048_009
0,16,59,7204,2,8,0,0,0,0,10,0,ZINC50036673_002
0,30,56,10215,2,15,0,0,0,0,49,0,ZINC39291124_003
0,20,39,6308,3,8,0,0,1,0,26,1,ZINC66442931_007
0,20,53,7386,1,10,0,0,1,13,32,0,ZINC58299844_007
0,18,37,6596,2,3,0,1,1,17,29,0,ZINC39968698_000
0,21,43,5979,0,14,0,0,0,2,21,0,ZINC61884174_008
0,29,39,6933,2,11,0,0,1,3,30,0,ZINC35121815_003
0,19,59,8736,0,8,0,0,0,23,23,0,ZINC20331484_007
0,17,48,9017,2,12,0,0,0,7,36,0,ZINC63135138_000
0,21,38,6603,1,10,0,8,0,10,31,0,ZINC20524496_006
0,24,47,6838,3,8,0,0,0,11,25,0,ZINC64899670_006
0,30,59,7327,1,8,0,0,0,6,24,0,ZINC58023342_006
0,25,57,6726,3,11,0,0,0,8,32,0,ZINC63132736_009
0,30,50,6964,1,11,0,0,0,8,43,0,ZINC54105716_006
0,18,31,7388,1,12,0,0,0,0,39,1,ZINC66352931_002
1,23,30,5660,0,4,0,0,1,4,23,0,ZINC35431142_005
0,39,47,6798,0,11,0,18,1,11,41,0,ZINC41729009_000
0,29,46,7453,1,3,0,2,0,20,32,0,ZINC02667006_007
0,32,58,10193,1,13,0,0,0,2,53,0,ZINC14249105_000
0,15,34,6464,1,7,0,1,1,0,12,0,ZINC37820398_004
0,25,46,6922,0,10,0,0,1,4,37,1,ZINC57245089_002
0,37,54,6387,2,11,0,0,2,0,31,0,ZINC29476536_002
0,23,48,6434,2,16,0,3,1,0,17,0,ZINC43799116_004
0,25,45,7590,1,16,0,0,0,1,29,0,ZINC59678905_004
0,23,37,6663,1,8,0,0,0,3,45,0,ZINC37918419_002
0,17,35,6533,1,7,0,0,1,6,35,0,ZINC05471980_006
1,56,59,9363,2,13,0,0,1,4,57,0,ZINC33121023_008
0,28,58,6463,1,13,0,0,0,17,27,0,ZINC40723221_006
0,45,62,8854,1,12,0,0,1,22,26,0,ZINC40703377_007
0,23,47,6315,0,13,0,0,0,0,41,0,ZINC37820001_000
0,22,30,5750,4,8,0,0,1,0,18,0,ZINC35234222_005
0,36,50,7092,2,9,0,3,0,3,40,0,ZINC52839541_008
0,9,36,5874,0,2,0,13,1,0,10,0,ZINC19797654_000
0,30,49,7768,2,10,0,0,0,0,26,2,ZINC66878158_000
0,19,33,6250,0,7,0,0,1,6,37,0,ZINC37317795_007
0,19,28,7033,1,11,0,0,0,0,25,1,ZINC60410796_007
0,17,47,7494,1,7,0,0,1,12,19,0,ZINC62197468_007
0,13,38,6070,2,7,0,0,0,9,33,0,ZINC05908343_005
0,22,37,5919,0,4,0,0,2,6,30,0,ZINC44931204_001
0,43,50,7952,1,23,0,0,0,16,41,1,ZINC66966642_008
0,37,53,7231,0,9,0,0,1,11,46,0,ZINC00525403_000
0,15,47,5707,1,6,0,5,0,0,16,0,ZINC54525752_009
0,26,56,8632,1,9,0,5,1,0,39,0,ZINC26164462_005
0,40,41,6445,3,15,0,0,1,6,44,0,ZINC32601779_009
0,22,36,6776,2,6,0,0,0,6,35,0,ZINC37562915_008
0,24,53,6253,2,9,0,2,0,12,24,0,ZINC45210839_007
0,34,51,6642,1,10,0,0,0,26,49,0,ZINC66913732_007
0,47,56,8170,2,15,0,0,0,4,49,6,ZINC13983730_008
0,34,51,6938,1,15,0,0,1,16,37,0,ZINC54415663_009
0,27,43,7544,3,10,0,0,1,1,17,1,ZINC33781932_009
0,23,45,7052,1,11,0,3,0,1,22,0,ZINC48925490_006
0,33,52,7257,5,11,0,0,1,11,53,0,ZINC55021302_002
0,39,56,7151,3,10,0,18,1,9,26,0,ZINC53260530_001
0,15,54,6860,0,12,0,1,0,4,24,0,ZINC37252155_009
0,33,61,9168,0,15,0,0,1,8,30,0,ZINC10042515_003
0,13,37,6665,1,6,0,0,0,3,28,0,ZINC49095131_008
0,35,50,8007,2,11,0,0,0,2,34,0,ZINC40681696_005
0,40,54,8654,3,9,0,0,1,6,34,0,ZINC16286198_009
0,17,42,6662,1,7,0,0,0,0,32,0,ZINC44786406_005
0,17,34,5546,0,7,0,3,0,0,12,0,ZINC50905622_003
0,24,51,6765,1,11,0,0,0,4,38,0,ZINC44784535_005
0,45,80,9811,0,12,0,0,1,25,67,0,ZINC66086025_004
0,17,48,5697,3,10,0,0,0,14,19,0,ZINC39098285_000
0,28,40,6822,2,6,0,7,0,14,37,0,ZINC13197974_005
0,24,46,7126,1,9,0,0,0,17,41,0,ZINC66094244_004
0,37,64,9135,2,17,0,0,0,9,48,0,ZINC00828157_008
0,25,48,7958,3,14,0,0,0,2,36,2,ZINC63883700_001
0,25,41,6778,3,8,0,0,1,13,19,0,ZINC43419249_009
0,24,43,6674,2,12,0,0,0,17,38,0,ZINC49194018_005
0,28,64,9565,1,15,0,0,0,13,45,0,ZINC10122614_000
0,22,45,6690,1,13,0,0,2,7,24,1,ZINC45548995_002
0,38,47,6787,4,13,0,0,1,11,39,1,ZINC44834479_006
0,20,39,6372,4,8,0,0,0,0,24,0,ZINC50349282_003
0,17,39,6347,1,3,0,2,0,3,36,0,ZINC52881928_007
0,23,57,8298,1,11,0,0,0,12,27,0,ZINC63211999_000
0,29,51,6511,4,10,0,0,1,0,28,3,ZINC49105029_001
1,33,63,7082,3,12,0,0,1,0,17,4,ZINC63213314_007
0,26,42,6073,0,16,0,0,1,0,26,0,ZINC46888139_003
0,39,68,9952,4,19,0,0,0,9,34,0,ZINC19520773_000
0,18,43,6172,1,14,0,0,0,0,7,0,ZINC67447237_008
0,30,51,8830,1,15,0,3,0,0,36,1,ZINC39672182_001
0,28,60,8941,2,9,0,0,0,13,48,0,ZINC17202260_000
0,18,39,6246,1,6,0,1,0,9,31,0,ZINC20085884_002
0,21,43,6586,1,6,0,0,2,9,40,0,ZINC67385613_004
0,31,55,8293,3,5,0,0,0,7,30,0,ZINC39561137_002
0,22,36,6491,0,7,0,0,1,8,40,0,ZINC48708314_005
0,24,38,5304,1,9,0,0,1,7,30,0,ZINC41306725_000
0,16,33,6337,2,8,0,0,0,1,28,0,ZINC43408891_008
0,16,45,6629,2,5,0,0,0,8,31,1,ZINC00176942_001
0,18,41,6810,1,8,0,0,0,0,27,0,ZINC40831668_006
0,25,45,6404,1,11,0,0,1,6,11,0,ZINC36753780_005
0,22,55,6804,3,7,0,0,0,3,39,0,ZINC42824670_004
0,29,53,6898,1,12,0,2,0,10,31,0,ZINC48625557_007
0,18,55,8686,2,12,0,0,0,12,30,0,ZINC04160440_007
0,23,49,6499,2,12,0,0,0,11,35,0,ZINC49147422_000
0,34,51,7099,0,9,0,0,2,25,50,0,ZINC35727734_003
0,31,29,6440,0,10,0,0,2,12,14,0,ZINC19793823_001
0,10,50,5567,1,8,0,0,0,0,18,0,ZINC47966638_009
0,31,55,6505,1,16,0,0,0,7,32,1,ZINC45477835_009
0,19,42,7838,1,11,0,0,0,11,22,1,ZINC63864939_009
0,27,53,6838,1,15,0,0,0,0,30,0,ZINC44877404_009
0,24,48,5969,2,13,0,0,0,0,14,1,ZINC67129278_004
0,19,60,8150,2,11,0,5,0,17,25,0,ZINC66926163_004
0,26,49,6966,4,7,0,0,1,3,34,3,ZINC49086092_000
0,19,35,7509,2,12,0,0,1,0,6,1,ZINC65589225_009
0,18,52,7559,0,15,0,0,0,4,28,1,ZINC63106301_007
0,29,85,10366,3,22,0,0,0,14,20,3,ZINC21580292_002
0,23,29,6175,0,7,0,17,2,0,17,0,ZINC49187492_002
0,15,41,6528,2,5,0,0,0,5,40,0,ZINC32112547_003
0,27,53,7626,4,13,0,5,0,0,37,1,ZINC09359317_000
0,12,35,5895,0,7,0,0,0,0,40,0,ZINC37135049_003
0,21,45,5271,0,4,0,4,2,0,25,0,ZINC62938175_006
0,31,66,7777,1,15,0,4,1,18,56,1,ZINC02591719_004
0,35,44,5594,1,10,0,0,0,23,62,0,ZINC22679888_003
0,25,37,6397,1,11,0,1,1,0,12,1,ZINC42428634_003
0,16,41,6541,1,8,0,0,1,0,33,0,ZINC48708314_004
1,19,32,4687,1,7,0,3,2,0,36,0,ZINC62452346_008
1,35,61,7702,1,11,0,0,2,5,43,1,ZINC66700242_006
0,16,42,6172,1,13,0,0,0,0,7,0,ZINC67447237_005
0,8,41,6513,1,7,0,6,0,0,31,1,ZINC43414280_006
0,11,29,5699,0,7,0,0,0,4,28,0,ZINC62851878_004
0,16,50,6536,0,10,0,0,1,3,33,0,ZINC42037328_009
0,28,45,7064,1,14,0,5,0,8,38,0,ZINC45652848_001
0,24,38,5975,1,11,0,0,2,0,12,1,ZINC37820926_007
0,22,52,7480,1,11,0,0,2,0,26,0,ZINC67190658_008
0,16,44,8836,1,11,0,0,0,9,30,0,ZINC14553487_001
0,29,44,8119,1,9,0,0,1,1,19,1,ZINC48235249_008
0,18,37,6555,0,9,0,0,0,8,25,0,ZINC62314835_004
0,62,76,10709,2,23,0,1,1,13,43,0,ZINC14161187_008
0,14,37,6830,1,2,0,0,1,14,42,0,ZINC20023358_001
0,33,51,7965,2,9,0,7,0,19,39,0,ZINC53848325_006
0,14,36,4764,0,10,0,0,0,0,28,0,ZINC51961611_004
0,23,45,7415,0,11,0,0,1,0,52,0,ZINC67020534_002
0,20,31,6860,1,6,0,0,1,7,38,0,ZINC37134903_002
0,53,78,10562,0,24,0,0,0,12,44,1,ZINC38762966_008
0,15,37,5785,0,6,0,0,0,0,21,0,ZINC49119824_006
0,27,47,5838,1,7,0,0,1,8,34,0,ZINC06442038_001
0,34,54,8165,4,9,0,0,1,12,49,0,ZINC59016298_004
1,43,53,9029,1,11,0,0,1,25,51,0,ZINC09206562_001
0,28,65,8326,2,9,0,4,0,12,33,1,ZINC44936639_002
0,19,36,7888,0,7,0,0,1,3,15,0,ZINC29093026_005
0,31,42,5649,2,4,0,0,0,6,28,0,ZINC03160911_005
0,25,43,8916,1,7,0,0,1,20,48,0,ZINC18119203_005
0,21,52,6726,1,5,0,1,1,12,5,0,CHEMBL405920_008
0,32,47,6397,1,15,0,4,0,0,46,0,ZINC49645420_008
0,40,57,8331,1,20,0,4,0,13,33,0,ZINC02698093_005
0,22,43,6479,0,6,0,17,1,2,33,0,ZINC39792152_003
0,26,71,8888,2,10,0,0,0,13,44,0,ZINC02634655_004
0,22,47,6863,1,10,0,0,1,12,30,0,ZINC49162883_006
0,39,54,6507,2,7,0,0,1,6,28,0,ZINC36264552_003
0,20,60,8440,1,12,0,0,0,22,28,0,ZINC63135138_003
1,32,80,9896,1,19,0,7,2,0,35,4,ZINC20463179_009
0,35,55,6869,1,15,0,0,1,0,27,2,ZINC61226818_007
0,22,56,7388,5,15,0,0,0,5,14,0,ZINC63642036_006
0,24,26,5666,2,9,0,11,0,6,31,1,ZINC62893469_000
0,37,48,6575,1,12,0,0,1,9,40,0,ZINC51869379_008
0,26,32,5925,3,8,0,0,1,0,19,1,ZINC63196094_006
0,28,46,8149,3,10,0,0,1,7,27,0,ZINC63638117_002
0,31,51,6892,2,11,0,0,0,10,28,0,ZINC51149810_009
0,18,26,5350,1,2,0,0,0,6,22,0,ZINC62711753_005
0,24,32,5771,0,14,0,0,1,0,14,0,ZINC45176179_008
0,26,47,6192,1,13,0,0,0,0,32,0,ZINC44866435_004
0,26,67,7118,0,15,0,0,1,21,36,0,ZINC58303938_006
0,26,50,7762,1,9,0,0,1,17,28,0,ZINC04196627_008
0,40,53,7193,4,13,0,0,1,5,29,3,ZINC48658575_003
0,31,59,8607,3,9,0,0,0,11,39,0,ZINC05249905_009
0,31,40,8538,4,20,0,0,0,5,45,0,ZINC27252021_008
0,39,63,9494,1,11,0,0,0,14,46,4,ZINC39969674_008
0,15,34,6239,1,4,0,0,1,0,19,0,ZINC65724671_008
0,21,43,6377,1,6,0,3,0,3,27,4,ZINC20085884_007
0,21,43,5772,2,12,0,0,0,6,20,0,ZINC37137593_003
0,17,42,6258,0,6,0,0,0,0,24,0,ZINC44629193_006
0,21,44,5594,3,7,0,0,2,0,12,2,ZINC62936186_003
1,47,76,8720,2,14,0,1,1,2,43,1,ZINC49737561_006
0,19,35,6470,3,5,0,0,0,4,34,0,ZINC42869754_006
0,24,60,7079,1,14,0,4,1,0,31,0,ZINC62956415_003
0,49,62,7804,2,14,0,0,0,14,37,3,ZINC32200321_009
0,46,59,10198,1,13,0,0,1,11,43,0,ZINC17640254_008
0,26,36,6104,2,7,0,0,2,9,7,0,ZINC62812206_007
0,17,32,6841,0,6,0,0,1,1,44,0,ZINC57309582_003
0,31,39,7923,1,14,0,0,0,7,45,0,ZINC55881114_006
0,34,55,8841,2,11,0,0,1,3,41,0,ZINC67189984_007
0,18,38,4902,1,5,0,0,1,0,37,0,ZINC50182161_005
0,26,36,7362,1,4,0,4,1,10,25,0,ZINC64610704_000
0,40,62,10057,0,13,0,0,0,23,39,1,ZINC39615608_006
0,18,41,6253,0,8,0,0,0,13,33,0,ZINC37066247_007
0,19,60,6795,1,15,0,0,0,9,45,0,ZINC35450540_007
0,27,52,6469,2,9,0,0,0,0,46,0,ZINC45091515_000
0,18,28,5619,2,4,0,0,1,0,12,0,ZINC62243242_001
0,39,49,6801,1,15,0,0,1,11,33,0,ZINC36198077_001
0,23,45,6258,0,11,0,0,0,6,51,0,ZINC59892048_007
0,22,41,5927,2,6,0,0,1,14,24,0,ZINC20246015_005
0,36,53,7111,2,11,0,4,0,3,34,0,ZINC62827634_007
0,33,49,6713,1,10,0,5,0,0,29,1,ZINC50251080_008
0,16,41,5910,1,4,0,0,0,4,28,0,ZINC53173447_008
0,23,43,6304,0,9,0,0,0,0,44,0,ZINC35061661_004
0,28,34,6847,1,9,0,1,0,3,28,0,ZINC50393294_003
0,17,45,6223,0,7,0,3,0,0,19,0,ZINC49372599_006
0,7,16,4506,1,6,0,3,0,0,12,0,ZINC14157437_004
0,10,37,5932,1,4,0,0,0,10,30,0,ZINC33312415_008
0,33,46,6908,2,12,0,0,0,6,44,0,ZINC35353962_004
0,19,59,8769,0,11,0,0,0,23,31,0,ZINC59114956_003
1,18,53,8559,1,5,0,0,1,14,45,0,ZINC05718502_001
0,32,70,9451,1,16,0,0,0,25,29,1,ZINC22765265_002
0,50,61,8215,3,15,0,0,1,25,41,1,ZINC58391261_009
0,31,43,6354,3,15,0,0,0,0,47,0,ZINC44869554_002
0,25,45,6995,1,11,0,9,0,10,53,0,ZINC61609107_001
0,27,48,7001,4,11,0,0,1,0,24,0,ZINC50199826_001
0,23,57,7673,0,11,0,0,1,6,28,0,ZINC43042737_003
0,26,43,6187,3,10,0,0,0,6,30,0,ZINC42501328_004
0,18,42,5377,1,7,0,0,1,0,27,0,ZINC66759294_001
0,15,39,5987,1,10,0,0,0,0,16,1,ZINC55087732_005
0,30,47,7652,1,12,0,0,1,9,20,0,ZINC65435162_008
0,34,67,9534,1,14,0,3,1,6,46,1,ZINC38509855_006
0,18,47,6548,1,11,0,0,1,2,35,0,ZINC32575702_005
0,19,44,7019,4,12,0,3,0,10,37,0,ZINC49570796_004
0,32,64,7742,1,13,0,0,1,10,41,1,ZINC39470498_001
0,22,39,7339,1,6,0,0,0,8,45,0,ZINC45530994_006
0,28,53,7409,0,8,0,5,1,9,20,0,ZINC51355529_000
0,34,28,6076,0,9,0,5,0,0,17,0,ZINC20247588_005
0,32,48,7326,1,14,0,0,0,2,38,0,ZINC61885038_006
0,15,34,5871,0,4,0,0,1,0,28,0,ZINC38091885_009
0,35,75,10018,2,23,0,0,1,0,30,0,ZINC36571040_003
0,23,47,7366,0,6,0,0,0,12,42,0,ZINC02135633_007
0,25,54,9101,0,10,0,0,0,33,23,0,ZINC18248434_002
0,31,47,6432,3,15,0,3,0,0,27,0,ZINC51360074_001
0,19,50,7051,1,11,0,4,0,5,42,0,ZINC45652848_002
0,19,46,6854,1,7,0,4,0,3,54,0,ZINC53749313_006
0,38,57,7090,1,14,0,11,1,22,16,2,ZINC48840658_004
0,24,44,6629,0,11,0,0,0,15,40,0,ZINC31543963_001
0,16,44,5688,4,8,0,0,0,2,8,0,ZINC51146528_001
0,23,49,7370,2,11,0,0,0,9,35,0,ZINC03151867_007
0,14,36,5634,1,4,0,0,0,0,12,0,ZINC37273641_004
0,18,40,7189,1,4,0,0,0,9,28,0,ZINC09751741_003
0,40,58,9200,5,8,0,0,2,16,28,0,ZINC15320757_000
0,9,41,5640,2,5,0,1,0,5,33,0,ZINC41664526_000
0,31,57,7691,0,12,0,0,0,3,11,0,ZINC64308898_004
0,24,42,7806,2,11,0,0,0,11,35,0,ZINC62319820_001
0,14,45,6367,1,9,0,0,0,5,33,0,ZINC49989981_005
0,29,39,6841,3,9,0,0,0,0,42,0,ZINC44784947_007
0,40,56,7659,2,13,0,0,0,12,38,2,ZINC39470498_004
0,29,30,6374,0,9,0,1,0,0,17,0,ZINC42430357_001
0,16,39,6439,3,7,0,2,1,15,6,0,CHEMBL97627_002
0,28,49,7818,2,6,0,0,0,16,33,0,ZINC48232156_000
0,31,54,9011,1,18,0,0,0,4,55,1,ZINC39707740_008
0,35,81,9990,4,15,0,0,1,34,52,0,ZINC24964522_000
0,44,52,8256,0,14,0,0,1,8,56,0,ZINC49402355_004
1,26,47,6268,0,9,0,0,2,0,23,2,ZINC38091764_003
0,26,32,6340,0,8,0,0,0,1,42,0,ZINC06395983_009
1,29,43,7122,1,10,0,1,1,16,29,1,ZINC44493831_003
0,24,48,5918,1,7,0,0,1,0,43,1,ZINC49183181_008
0,42,60,9564,1,19,0,0,0,6,44,1,ZINC59412053_000
0,38,79,9606,2,13,0,0,0,24,60,3,ZINC21535754_006
0,22,48,8144,2,10,0,0,1,0,22,0,ZINC01581845_007
0,25,40,7821,1,5,0,0,2,10,41,0,ZINC53477284_006
1,20,43,6935,0,9,0,0,1,0,29,0,ZINC61296327_007
0,13,41,6804,1,9,0,0,0,10,35,0,ZINC08558731_000
0,25,50,6434,2,12,0,6,1,0,19,0,ZINC44565777_007
0,24,42,9961,1,5,0,0,0,20,45,0,ZINC44714556_003
0,31,55,6043,1,9,0,0,0,31,61,1,ZINC41600290_000
1,21,45,7629,1,9,0,0,1,4,35,0,ZINC04849680_004
1,33,49,9445,1,8,0,2,1,13,57,0,ZINC60207961_004
0,27,47,6839,0,6,0,0,1,20,44,0,ZINC37875802_003
0,29,41,6604,0,11,0,1,0,15,37,0,ZINC43610555_009
0,23,36,5748,2,7,0,0,0,4,33,0,ZINC44876532_002
0,22,40,6619,1,2,0,0,1,10,30,0,ZINC37649710_006
0,18,51,7127,3,14,0,1,0,0,21,0,ZINC43410643_000
0,27,51,6754,1,16,0,3,0,2,39,0,ZINC61568639_007
0,45,67,9691,1,11,0,0,1,21,56,1,ZINC08831388_006
0,24,40,7758,0,6,0,12,1,0,39,0,ZINC39660164_007
0,36,80,10406,2,16,0,0,1,9,43,2,ZINC13983649_006
0,25,43,6775,0,8,0,0,1,3,32,0,ZINC49129022_002
0,14,39,5943,0,11,0,0,0,0,33,0,ZINC44878689_008
0,31,57,7124,0,16,0,4,1,0,40,0,ZINC45475562_005
0,16,39,6828,1,9,0,0,1,0,11,0,ZINC46512190_008
0,51,64,10482,1,19,0,3,0,5,49,0,ZINC39662232_000
0,33,56,9034,3,12,0,0,0,23,40,0,ZINC26989945_002
0,24,49,6890,3,12,0,0,0,2,17,0,ZINC51094564_004
0,24,52,6584,1,6,0,3,0,5,34,0,ZINC35988340_005
0,29,56,8256,1,7,0,0,1,14,31,0,ZINC02858717_002
0,19,27,5522,2,5,0,0,0,10,50,0,ZINC57527366_005
0,24,38,6929,1,6,0,6,1,1,45,0,ZINC41803101_006
0,61,72,9142,4,14,0,0,0,1,44,0,ZINC28338784_004
0,17,53,8356,4,9,0,0,0,17,56,1,ZINC14837407_006
0,12,35,5898,1,11,0,1,0,2,36,0,ZINC62835230_006
1,15,45,6656,2,3,0,0,1,6,42,0,ZINC49127790_005
0,17,32,7591,1,14,0,0,0,0,24,0,ZINC50901631_003
0,26,47,6655,5,6,0,0,0,21,31,0,ZINC31851635_002
0,27,56,7505,2,9,0,0,0,7,50,1,ZINC53782121_008
0,21,44,6703,2,9,0,1,0,0,35,0,ZINC49038892_004
0,29,52,6548,1,9,0,5,0,10,29,0,ZINC36267559_005
1,45,57,7793,1,14,0,0,1,0,26,1,ZINC50574151_005
0,12,23,5503,1,9,0,0,0,2,17,0,ZINC03349772_007
0,51,65,10484,1,18,0,3,0,5,51,0,ZINC39662232_003
0,23,51,7118,2,8,0,6,1,6,11,0,ZINC62660306_000
0,35,52,8167,1,10,0,0,0,8,48,0,ZINC02135633_005
0,28,54,9368,1,22,0,0,2,12,39,0,ZINC66071034_002
0,18,39,6623,0,9,0,0,0,6,20,0,ZINC02632256_000
0,53,51,7908,0,16,0,5,4,5,29,0,ZINC20269959_006
0,18,39,6921,1,8,0,0,1,2,20,0,ZINC67005876_007
0,30,39,6155,1,11,0,0,1,0,28,0,ZINC50378193_001
0,33,52,6737,3,8,0,1,2,24,51,0,ZINC37749013_006
0,24,44,5420,1,11,0,0,0,0,34,0,ZINC44223916_001
0,28,40,6534,2,13,0,0,0,4,28,0,ZINC41581690_000
0,37,41,7406,2,5,0,5,0,2,41,2,ZINC62934229_003
0,20,37,6834,0,7,0,0,0,7,44,0,ZINC56546264_009
0,19,53,7692,1,7,0,0,0,7,35,0,ZINC58091916_002
0,18,30,6057,1,5,0,0,1,3,20,0,ZINC50653311_007
0,23,49,7212,1,7,0,0,0,12,52,0,ZINC55879243_001
0,16,36,5798,2,10,0,0,0,0,23,0,ZINC44871113_002
1,38,60,8536,1,7,0,3,1,27,51,0,ZINC31079353_009
0,13,41,6795,0,12,0,0,0,10,29,0,ZINC66187638_002
0,31,43,8833,0,11,0,1,0,10,53,0,ZINC23249003_006
0,31,41,6097,1,5,0,0,0,5,35,0,ZINC53173447_005
0,26,54,6748,3,11,0,0,0,6,29,4,ZINC22022870_002
0,26,24,6411,1,10,0,3,0,0,30,0,ZINC41729009_004
0,11,62,7278,1,12,0,0,0,0,18,0,ZINC42643247_002
0,18,45,6086,2,5,0,0,1,12,27,0,ZINC49467714_002
0,33,46,7713,2,9,0,0,1,9,31,0,ZINC62197468_000
0,33,62,9764,3,11,0,0,2,10,46,0,ZINC21560585_000
0,19,37,6099,1,10,0,0,1,0,33,0,ZINC48645006_007
0,28,46,6692,1,9,0,5,2,0,16,0,ZINC48842024_008
0,24,33,6921,3,8,0,0,0,3,20,0,ZINC29620378_007
0,21,47,7346,3,8,0,0,0,6,28,0,ZINC66860541_009
1,19,50,6704,0,7,0,0,1,0,42,1,ZINC04806823_001
0,30,55,7938,3,11,0,0,0,10,38,0,ZINC66860541_004
0,21,35,6019,1,4,0,0,0,0,27,0,ZINC45352939_005
0,18,51,8274,2,14,0,0,1,5,23,0,ZINC67073087_004
0,32,57,7844,1,11,0,0,1,12,26,0,ZINC67373325_000
0,34,52,6964,0,7,0,3,0,7,51,0,ZINC49233425_002
0,24,43,6347,3,12,0,3,0,0,20,1,ZINC51360173_003
0,19,27,4937,0,10,0,0,0,0,38,0,ZINC45216876_004
0,28,55,7895,1,9,0,0,1,27,40,0,ZINC04196627_001
0,11,37,5279,2,6,0,0,1,5,14,1,ZINC44493143_001
0,32,55,6153,1,9,0,8,1,10,20,1,ZINC43605534_003
0,30,56,6699,3,10,0,0,0,0,25,2,ZINC49201315_003
0,32,59,8835,2,14,0,0,2,9,56,0,ZINC31468968_009
0,13,31,7955,1,7,0,0,0,19,44,0,ZINC39974479_005
0,32,64,6831,1,11,0,0,1,0,35,2,ZINC45332711_007
0,16,44,7778,0,7,0,8,1,5,43,0,ZINC33312466_004
0,65,67,8488,5,15,0,0,0,27,30,0,ZINC57351533_007
0,49,80,9895,0,14,0,0,0,17,63,0,ZINC58714744_003
0,18,52,7013,1,14,0,0,0,0,30,0,ZINC67626491_004
0,22,41,6820,1,10,0,0,2,0,33,0,ZINC37741163_001
0,15,40,7726,2,3,0,0,0,12,24,0,ZINC07792312_008
1,18,39,6166,1,1,0,0,1,5,44,0,ZINC36721713_005
0,12,53,6557,1,12,0,3,0,0,40,0,ZINC41805565_002
0,24,40,6515,3,13,0,0,0,10,34,0,ZINC51150046_000
0,15,48,8060,0,11,0,3,0,5,37,1,ZINC12135936_001
0,14,38,6678,1,9,0,0,0,4,46,0,ZINC26678125_003
0,33,62,7583,3,13,0,17,0,5,15,0,ZINC43412504_001
0,39,50,8647,3,17,0,0,0,23,37,2,ZINC19634230_000
0,27,49,9067,3,13,0,0,0,6,39,3,ZINC09350943_000
0,43,54,8288,2,13,0,5,1,8,21,0,ZINC09313420_001
0,16,49,7658,0,8,0,0,2,9,29,0,ZINC41324036_000
0,25,55,8847,1,13,0,2,0,20,47,0,ZINC46130199_000
0,28,64,8708,0,8,0,0,2,10,41,0,ZINC56337671_000
0,11,43,6661,0,7,0,0,0,2,32,0,ZINC49281669_002
0,33,52,8856,2,13,0,0,0,18,34,0,ZINC15272761_002
0,15,43,6153,1,6,0,5,0,10,6,1,ZINC62948137_006
0,25,51,6623,4,13,0,0,0,0,31,0,ZINC44872961_005
0,37,58,7625,0,15,0,0,1,11,48,2,ZINC65180033_005
0,34,40,6899,3,9,0,0,1,8,18,0,ZINC37365657_002
1,25,37,6264,1,10,0,0,2,3,36,0,ZINC05001735_009
0,27,49,6607,1,17,0,0,0,11,35,1,ZINC40476045_006
0,13,35,6284,3,2,0,0,0,2,22,0,ZINC38101522_009
0,18,51,7407,2,9,0,0,1,1,36,0,ZINC66578413_005
0,23,47,8148,4,5,0,0,0,8,40,0,ZINC11788926_001
0,44,61,8933,0,8,0,0,0,2,31,0,ZINC15497619_001
0,23,36,5945,0,3,0,0,0,15,10,0,ZINC44610633_006
0,18,44,6049,3,5,0,0,0,11,34,0,ZINC37076239_003
0,12,42,6091,1,11,0,0,0,0,24,0,ZINC45505303_007
0,15,43,5570,1,12,0,0,0,0,33,0,ZINC62108604_002
0,12,41,6623,2,7,0,0,0,5,46,0,ZINC51601006_009
0,23,44,5812,3,12,0,0,0,4,36,0,ZINC42500929_008
0,18,40,6594,1,7,0,0,2,3,18,0,ZINC57292758_005
1,31,52,7160,1,10,0,1,1,10,36,0,ZINC62728652_008
0,44,62,9123,2,20,0,0,0,6,33,3,ZINC41667260_005
0,43,68,8227,5,9,0,0,0,2,37,1,ZINC05615080_000
0,18,34,7492,1,9,0,0,1,0,30,0,ZINC66874919_008
0,27,49,7685,3,10,0,0,2,8,36,1,ZINC06925130_006
0,9,35,5733,0,7,0,0,0,5,30,0,ZINC61292560_000
0,21,54,8521,2,5,0,0,0,14,31,0,ZINC05249905_007
0,45,60,9243,1,14,0,0,0,22,57,0,ZINC66094865_004
